,Date,Province/State,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
9462,2020-04-09,North Dakota,269,5,18,1,15.714285714285714,0.2857142857142857
9463,2020-04-10,North Dakota,278,6,9,1,15.0,0.42857142857142855
9464,2020-04-11,North Dakota,293,7,15,1,15.285714285714286,0.5714285714285714
9465,2020-04-12,North Dakota,308,7,15,0,14.428571428571429,0.5714285714285714
9466,2020-04-13,North Dakota,331,8,23,1,15.142857142857142,0.7142857142857143
9467,2020-04-14,North Dakota,341,8,10,0,14.857142857142858,0.5714285714285714
9468,2020-04-15,North Dakota,365,9,24,1,16.285714285714285,0.7142857142857143
9469,2020-04-16,North Dakota,393,9,28,0,17.714285714285715,0.5714285714285714
9470,2020-04-17,North Dakota,393,9,0,0,16.428571428571427,0.42857142857142855
9471,2020-04-18,North Dakota,528,9,135,0,33.57142857142857,0.2857142857142857
9472,2020-04-19,North Dakota,585,9,57,0,39.57142857142857,0.2857142857142857
9473,2020-04-20,North Dakota,627,9,42,0,42.285714285714285,0.14285714285714285
9474,2020-04-21,North Dakota,644,13,17,4,43.285714285714285,0.7142857142857143
9475,2020-04-22,North Dakota,679,14,35,1,44.857142857142854,0.7142857142857143
9476,2020-04-23,North Dakota,709,15,30,1,45.142857142857146,0.8571428571428571
9477,2020-04-24,North Dakota,748,15,39,0,50.714285714285715,0.8571428571428571
9478,2020-04-25,North Dakota,803,16,55,1,39.285714285714285,1.0
9479,2020-04-26,North Dakota,867,17,64,1,40.285714285714285,1.1428571428571428
9480,2020-04-27,North Dakota,942,19,75,2,45.0,1.4285714285714286
9481,2020-04-28,North Dakota,991,19,49,0,49.57142857142857,0.8571428571428571
9482,2020-04-29,North Dakota,1033,19,42,0,50.57142857142857,0.7142857142857143
9483,2020-04-30,North Dakota,1067,19,34,0,51.142857142857146,0.5714285714285714
9484,2020-05-01,North Dakota,1107,23,40,4,51.285714285714285,1.1428571428571428
9485,2020-05-02,North Dakota,1153,24,46,1,50.0,1.1428571428571428
9486,2020-05-03,North Dakota,1191,25,38,1,46.285714285714285,1.1428571428571428
9487,2020-05-04,North Dakota,1225,25,34,0,40.42857142857143,0.8571428571428571
9488,2020-05-05,North Dakota,1266,25,41,0,39.285714285714285,0.8571428571428571
9489,2020-05-06,North Dakota,1323,31,57,6,41.42857142857143,1.7142857142857142
9490,2020-05-07,North Dakota,1371,31,48,0,43.42857142857143,1.7142857142857142
9491,2020-05-08,North Dakota,1425,33,54,2,45.42857142857143,1.4285714285714286
9492,2020-05-09,North Dakota,1464,35,39,2,44.42857142857143,1.5714285714285714
9493,2020-05-10,North Dakota,1491,35,27,0,42.857142857142854,1.4285714285714286
9494,2020-05-11,North Dakota,1518,36,27,1,41.857142857142854,1.5714285714285714
9495,2020-05-12,North Dakota,1571,38,53,2,43.57142857142857,1.8571428571428572
9496,2020-05-13,North Dakota,1647,40,76,2,46.285714285714285,1.2857142857142858
9497,2020-05-14,North Dakota,1712,40,65,0,48.714285714285715,1.2857142857142858
9498,2020-05-15,North Dakota,1761,42,49,2,48.0,1.2857142857142858
9499,2020-05-16,North Dakota,1848,42,87,0,54.857142857142854,1.0
9500,2020-05-17,North Dakota,1900,43,52,1,58.42857142857143,1.1428571428571428
9501,2020-05-18,North Dakota,1931,44,31,1,59.0,1.1428571428571428
9502,2020-05-19,North Dakota,1994,45,63,1,60.42857142857143,1.0
9503,2020-05-20,North Dakota,2095,49,101,4,64.0,1.2857142857142858
9504,2020-05-21,North Dakota,2229,51,134,2,73.85714285714286,1.5714285714285714
9505,2020-05-22,North Dakota,2317,52,88,1,79.42857142857143,1.4285714285714286
9506,2020-05-23,North Dakota,2365,52,48,0,73.85714285714286,1.4285714285714286
9507,2020-05-24,North Dakota,2418,53,53,1,74.0,1.4285714285714286
9508,2020-05-25,North Dakota,2457,54,39,1,75.14285714285714,1.4285714285714286
9509,2020-05-26,North Dakota,2422,54,-35,0,61.142857142857146,1.2857142857142858
9510,2020-05-27,North Dakota,2439,56,17,2,49.142857142857146,1.0
9511,2020-05-28,North Dakota,2481,57,42,1,36.0,0.8571428571428571
9512,2020-05-29,North Dakota,2520,59,39,2,29.0,1.0
9513,2020-05-30,North Dakota,2554,60,34,1,27.0,1.1428571428571428
9514,2020-05-31,North Dakota,2577,61,23,1,22.714285714285715,1.1428571428571428
9515,2020-06-01,North Dakota,2625,61,48,0,24.0,1.0
9516,2020-06-02,North Dakota,2646,65,21,4,32.0,1.5714285714285714
9517,2020-06-03,North Dakota,2679,66,33,1,34.285714285714285,1.4285714285714286
9518,2020-06-04,North Dakota,2706,66,27,0,32.142857142857146,1.2857142857142858
9519,2020-06-05,North Dakota,2745,71,39,5,32.142857142857146,1.7142857142857142
9520,2020-06-06,North Dakota,2816,72,71,1,37.42857142857143,1.7142857142857142
9521,2020-06-07,North Dakota,2861,72,45,0,40.57142857142857,1.5714285714285714
9522,2020-06-08,North Dakota,2880,72,19,0,36.42857142857143,1.5714285714285714
9523,2020-06-09,North Dakota,2901,72,21,0,36.42857142857143,1.0
9524,2020-06-10,North Dakota,2941,73,40,1,37.42857142857143,1.0
9525,2020-06-11,North Dakota,2980,74,39,1,39.142857142857146,1.1428571428571428
9526,2020-06-12,North Dakota,3016,74,36,0,38.714285714285715,0.42857142857142855
9527,2020-06-13,North Dakota,3058,74,42,0,34.57142857142857,0.2857142857142857
9528,2020-06-14,North Dakota,3080,74,22,0,31.285714285714285,0.2857142857142857
9529,2020-06-15,North Dakota,3101,74,21,0,31.571428571428573,0.2857142857142857
9530,2020-06-16,North Dakota,3124,74,23,0,31.857142857142858,0.2857142857142857
9531,2020-06-17,North Dakota,3166,74,42,0,32.142857142857146,0.14285714285714285
9532,2020-06-18,North Dakota,3193,75,27,1,30.428571428571427,0.14285714285714285
9533,2020-06-19,North Dakota,3226,76,33,1,30.0,0.2857142857142857
9534,2020-06-20,North Dakota,3251,76,25,0,27.571428571428573,0.2857142857142857
9535,2020-06-21,North Dakota,3288,77,37,1,29.714285714285715,0.42857142857142855
9536,2020-06-22,North Dakota,3313,77,25,0,30.285714285714285,0.42857142857142855
9537,2020-06-23,North Dakota,3320,78,7,1,28.0,0.5714285714285714
9538,2020-06-24,North Dakota,3362,78,42,0,28.0,0.5714285714285714
9539,2020-06-25,North Dakota,3393,78,31,0,28.571428571428573,0.42857142857142855
9540,2020-06-26,North Dakota,3421,78,28,0,27.857142857142858,0.2857142857142857
9541,2020-06-27,North Dakota,3458,78,37,0,29.571428571428573,0.2857142857142857
9542,2020-06-28,North Dakota,3495,79,37,1,29.571428571428573,0.2857142857142857
9543,2020-06-29,North Dakota,3539,79,44,0,32.285714285714285,0.2857142857142857
9544,2020-06-30,North Dakota,3576,79,37,0,36.57142857142857,0.14285714285714285
9545,2020-07-01,North Dakota,3615,80,39,1,36.142857142857146,0.2857142857142857
9546,2020-07-02,North Dakota,3657,80,42,0,37.714285714285715,0.2857142857142857
9547,2020-07-03,North Dakota,3722,80,65,0,43.0,0.2857142857142857
9548,2020-07-04,North Dakota,3779,80,57,0,45.857142857142854,0.2857142857142857
9549,2020-07-05,North Dakota,3816,80,37,0,45.857142857142854,0.14285714285714285
9550,2020-07-06,North Dakota,3849,80,33,0,44.285714285714285,0.14285714285714285
9551,2020-07-07,North Dakota,3898,84,49,4,46.0,0.7142857142857143
9552,2020-07-08,North Dakota,3971,85,73,1,50.857142857142854,0.7142857142857143
9553,2020-07-09,North Dakota,4071,85,100,0,59.142857142857146,0.7142857142857143
9554,2020-07-10,North Dakota,4155,85,84,0,61.857142857142854,0.7142857142857143
9555,2020-07-11,North Dakota,4243,87,88,2,66.28571428571429,1.0
9556,2020-07-12,North Dakota,4334,87,91,0,74.0,1.0
9557,2020-07-13,North Dakota,4442,87,108,0,84.71428571428571,1.0
9558,2020-07-14,North Dakota,4493,88,51,1,85.0,0.5714285714285714
9559,2020-07-15,North Dakota,4565,88,72,0,84.85714285714286,0.42857142857142855
9560,2020-07-16,North Dakota,4668,89,103,1,85.28571428571429,0.5714285714285714
9561,2020-07-17,North Dakota,4792,90,124,1,91.0,0.7142857142857143
9562,2020-07-18,North Dakota,4907,90,115,0,94.85714285714286,0.42857142857142855
9563,2020-07-19,North Dakota,5019,92,112,2,97.85714285714286,0.7142857142857143
9564,2020-07-20,North Dakota,5126,93,107,1,97.71428571428571,0.8571428571428571
9565,2020-07-21,North Dakota,5207,94,81,1,102.0,0.8571428571428571
9566,2020-07-22,North Dakota,5367,96,160,2,114.57142857142857,1.1428571428571428
9567,2020-07-23,North Dakota,5493,97,126,1,117.85714285714286,1.1428571428571428
9568,2020-07-24,North Dakota,5614,99,121,2,117.42857142857143,1.2857142857142858
9569,2020-07-25,North Dakota,5736,99,122,0,118.42857142857143,1.2857142857142858
9570,2020-07-26,North Dakota,5876,99,140,0,122.42857142857143,1.0
9571,2020-07-27,North Dakota,5986,99,110,0,122.85714285714286,0.8571428571428571
9572,2020-07-28,North Dakota,6141,100,155,1,133.42857142857142,0.8571428571428571
9573,2020-07-29,North Dakota,6227,102,86,2,122.85714285714286,0.8571428571428571
9574,2020-07-30,North Dakota,6301,103,74,1,115.42857142857143,0.8571428571428571
9575,2020-07-31,North Dakota,6469,103,168,0,122.14285714285714,0.5714285714285714
9576,2020-08-01,North Dakota,6602,103,133,0,123.71428571428571,0.5714285714285714
9577,2020-08-02,North Dakota,6660,105,58,2,112.0,0.8571428571428571
9578,2020-08-03,North Dakota,6785,105,125,0,114.14285714285714,0.8571428571428571
9579,2020-08-04,North Dakota,6933,107,148,2,113.14285714285714,1.0
9580,2020-08-05,North Dakota,7057,108,124,1,118.57142857142857,0.8571428571428571
9581,2020-08-06,North Dakota,7177,109,120,1,125.14285714285714,0.8571428571428571
9582,2020-08-07,North Dakota,7327,110,150,1,122.57142857142857,1.0
9583,2020-08-08,North Dakota,7508,112,181,2,129.42857142857142,1.2857142857142858
9584,2020-08-09,North Dakota,7596,112,88,0,133.71428571428572,1.0
9585,2020-08-10,North Dakota,7713,113,117,1,132.57142857142858,1.1428571428571428
9586,2020-08-11,North Dakota,7885,118,172,5,136.0,1.5714285714285714
9587,2020-08-12,North Dakota,7970,120,85,2,130.42857142857142,1.7142857142857142
9588,2020-08-13,North Dakota,8171,120,201,0,142.0,1.5714285714285714
9589,2020-08-14,North Dakota,8322,121,151,1,142.14285714285714,1.5714285714285714
9590,2020-08-15,North Dakota,8444,121,122,0,133.71428571428572,1.2857142857142858
9591,2020-08-16,North Dakota,8587,125,143,4,141.57142857142858,1.8571428571428572
9592,2020-08-17,North Dakota,8647,126,60,1,133.42857142857142,1.8571428571428572
9593,2020-08-18,North Dakota,8782,128,135,2,128.14285714285714,1.4285714285714286
9594,2020-08-19,North Dakota,8968,130,186,2,142.57142857142858,1.4285714285714286
9595,2020-08-20,North Dakota,9242,130,274,0,153.0,1.4285714285714286
9596,2020-08-21,North Dakota,9474,132,232,2,164.57142857142858,1.5714285714285714
9597,2020-08-22,North Dakota,9736,135,262,3,184.57142857142858,2.0
9598,2020-08-23,North Dakota,9876,136,140,1,184.14285714285714,1.5714285714285714
9599,2020-08-24,North Dakota,10000,137,124,1,193.28571428571428,1.5714285714285714
9600,2020-08-25,North Dakota,10229,138,229,1,206.71428571428572,1.4285714285714286
9601,2020-08-26,North Dakota,10467,138,238,0,214.14285714285714,1.1428571428571428
9602,2020-08-27,North Dakota,10800,139,333,1,222.57142857142858,1.2857142857142858
9603,2020-08-28,North Dakota,11110,139,310,0,233.71428571428572,1.0
9604,2020-08-29,North Dakota,11484,141,374,2,249.71428571428572,0.8571428571428571
9605,2020-08-30,North Dakota,11702,142,218,1,260.85714285714283,0.8571428571428571
9606,2020-08-31,North Dakota,11816,143,114,1,259.42857142857144,0.8571428571428571
9607,2020-09-01,North Dakota,12000,145,184,2,253.0,1.0
9608,2020-09-02,North Dakota,12267,148,267,3,257.14285714285717,1.4285714285714286
9609,2020-09-03,North Dakota,12629,150,362,2,261.2857142857143,1.5714285714285714
9610,2020-09-04,North Dakota,12973,150,344,0,266.14285714285717,1.5714285714285714
9611,2020-09-05,North Dakota,13334,155,361,5,264.2857142857143,2.0
9612,2020-09-06,North Dakota,13631,156,297,1,275.57142857142856,2.0
9613,2020-09-07,North Dakota,13801,156,170,0,283.57142857142856,1.8571428571428572
9614,2020-09-08,North Dakota,13872,156,71,0,267.42857142857144,1.5714285714285714
9615,2020-09-09,North Dakota,14110,157,238,1,263.2857142857143,1.2857142857142858
9616,2020-09-10,North Dakota,14443,160,333,3,259.14285714285717,1.4285714285714286
9617,2020-09-11,North Dakota,14684,164,241,4,244.42857142857142,2.0
9618,2020-09-12,North Dakota,15151,167,467,3,259.57142857142856,1.7142857142857142
9619,2020-09-13,North Dakota,15577,168,426,1,278.0,1.7142857142857142
9620,2020-09-14,North Dakota,15831,170,254,2,290.0,2.0
9621,2020-09-15,North Dakota,16064,172,233,2,313.14285714285717,2.2857142857142856
9622,2020-09-16,North Dakota,16333,177,269,5,317.57142857142856,2.857142857142857
9623,2020-09-17,North Dakota,16723,182,390,5,325.7142857142857,3.142857142857143
9624,2020-09-18,North Dakota,17230,184,507,2,363.7142857142857,2.857142857142857
9625,2020-09-19,North Dakota,17607,192,377,8,350.85714285714283,3.5714285714285716
9626,2020-09-20,North Dakota,17958,192,351,0,340.14285714285717,3.4285714285714284
9627,2020-09-21,North Dakota,18244,193,286,1,344.7142857142857,3.2857142857142856
9628,2020-09-22,North Dakota,18508,196,264,3,349.14285714285717,3.4285714285714284
9629,2020-09-23,North Dakota,18981,203,473,7,378.2857142857143,3.7142857142857144
9630,2020-09-24,North Dakota,19451,211,470,8,389.7142857142857,4.142857142857143
9631,2020-09-25,North Dakota,19885,219,434,8,379.2857142857143,5.0
9632,2020-09-26,North Dakota,20380,227,495,8,396.14285714285717,5.0
9633,2020-09-27,North Dakota,20724,231,344,4,395.14285714285717,5.571428571428571
9634,2020-09-28,North Dakota,20983,234,259,3,391.2857142857143,5.857142857142857
9635,2020-09-29,North Dakota,21401,239,418,5,413.2857142857143,6.142857142857143
9636,2020-09-30,North Dakota,21846,246,445,7,409.2857142857143,6.142857142857143
9637,2020-10-01,North Dakota,22218,256,372,10,395.2857142857143,6.428571428571429
9638,2020-10-02,North Dakota,22694,264,476,8,401.2857142857143,6.428571428571429
9639,2020-10-03,North Dakota,23134,271,440,7,393.42857142857144,6.285714285714286
9640,2020-10-04,North Dakota,23550,274,416,3,403.7142857142857,6.142857142857143
9641,2020-10-05,North Dakota,23862,277,312,3,411.2857142857143,6.142857142857143
9642,2020-10-06,North Dakota,24364,280,502,3,423.2857142857143,5.857142857142857
9643,2020-10-07,North Dakota,24857,304,493,24,430.14285714285717,8.285714285714286
9644,2020-10-08,North Dakota,25384,310,527,6,452.2857142857143,7.714285714285714
9645,2020-10-09,North Dakota,26039,321,655,11,477.85714285714283,8.142857142857142
9646,2020-10-10,North Dakota,26627,336,588,15,499.0,9.285714285714286
9647,2020-10-11,North Dakota,27264,337,637,1,530.5714285714286,9.0
9648,2020-10-12,North Dakota,27736,345,472,8,553.4285714285714,9.714285714285714
9649,2020-10-13,North Dakota,28244,357,508,12,554.2857142857143,11.0
9650,2020-10-14,North Dakota,28947,365,703,8,584.2857142857143,8.714285714285714
9651,2020-10-15,North Dakota,29653,370,706,5,609.8571428571429,8.571428571428571
9652,2020-10-16,North Dakota,30517,388,864,18,639.7142857142857,9.571428571428571
9653,2020-10-17,North Dakota,31261,399,744,11,662.0,9.0
9654,2020-10-18,North Dakota,31978,404,717,5,673.4285714285714,9.571428571428571
9655,2020-10-19,North Dakota,32637,408,659,4,700.1428571428571,9.0
9656,2020-10-20,North Dakota,33666,412,1029,4,774.5714285714286,7.857142857142857
9657,2020-10-21,North Dakota,34165,422,499,10,745.4285714285714,8.142857142857142
9658,2020-10-22,North Dakota,35052,431,887,9,771.2857142857143,8.714285714285714
9659,2020-10-23,North Dakota,35939,440,887,9,774.5714285714286,7.428571428571429
9660,2020-01-22,Ohio,0,0,0,0,,
9661,2020-01-23,Ohio,0,0,0,0,,
9662,2020-01-24,Ohio,0,0,0,0,,
9663,2020-01-25,Ohio,0,0,0,0,,
9664,2020-01-26,Ohio,0,0,0,0,,
9665,2020-01-27,Ohio,0,0,0,0,,
9666,2020-01-28,Ohio,0,0,0,0,0.0,0.0
9667,2020-01-29,Ohio,0,0,0,0,0.0,0.0
9668,2020-01-30,Ohio,0,0,0,0,0.0,0.0
9669,2020-01-31,Ohio,0,0,0,0,0.0,0.0
9670,2020-02-01,Ohio,0,0,0,0,0.0,0.0
9671,2020-02-02,Ohio,0,0,0,0,0.0,0.0
9672,2020-02-03,Ohio,0,0,0,0,0.0,0.0
9673,2020-02-04,Ohio,0,0,0,0,0.0,0.0
9674,2020-02-05,Ohio,0,0,0,0,0.0,0.0
9675,2020-02-06,Ohio,0,0,0,0,0.0,0.0
9676,2020-02-07,Ohio,0,0,0,0,0.0,0.0
9677,2020-02-08,Ohio,0,0,0,0,0.0,0.0
9678,2020-02-09,Ohio,0,0,0,0,0.0,0.0
9679,2020-02-10,Ohio,0,0,0,0,0.0,0.0
9680,2020-02-11,Ohio,0,0,0,0,0.0,0.0
9681,2020-02-12,Ohio,0,0,0,0,0.0,0.0
9682,2020-02-13,Ohio,0,0,0,0,0.0,0.0
9683,2020-02-14,Ohio,0,0,0,0,0.0,0.0
9684,2020-02-15,Ohio,0,0,0,0,0.0,0.0
9685,2020-02-16,Ohio,0,0,0,0,0.0,0.0
9686,2020-02-17,Ohio,0,0,0,0,0.0,0.0
9687,2020-02-18,Ohio,0,0,0,0,0.0,0.0
9688,2020-02-19,Ohio,0,0,0,0,0.0,0.0
9689,2020-02-20,Ohio,0,0,0,0,0.0,0.0
9690,2020-02-21,Ohio,0,0,0,0,0.0,0.0
9691,2020-02-22,Ohio,0,0,0,0,0.0,0.0
9692,2020-02-23,Ohio,0,0,0,0,0.0,0.0
9693,2020-02-24,Ohio,0,0,0,0,0.0,0.0
9694,2020-02-25,Ohio,0,0,0,0,0.0,0.0
9695,2020-02-26,Ohio,0,0,0,0,0.0,0.0
9696,2020-02-27,Ohio,0,0,0,0,0.0,0.0
9697,2020-02-28,Ohio,0,0,0,0,0.0,0.0
9698,2020-02-29,Ohio,0,0,0,0,0.0,0.0
9699,2020-03-01,Ohio,0,0,0,0,0.0,0.0
9700,2020-03-02,Ohio,0,0,0,0,0.0,0.0
9701,2020-03-03,Ohio,0,0,0,0,0.0,0.0
9702,2020-03-04,Ohio,0,0,0,0,0.0,0.0
9703,2020-03-05,Ohio,0,0,0,0,0.0,0.0
9704,2020-03-06,Ohio,0,0,0,0,0.0,0.0
9705,2020-03-07,Ohio,0,0,0,0,0.0,0.0
9706,2020-03-08,Ohio,0,0,0,0,0.0,0.0
9707,2020-03-09,Ohio,0,0,0,0,0.0,0.0
9708,2020-03-10,Ohio,3,0,3,0,0.42857142857142855,0.0
9709,2020-03-11,Ohio,4,0,1,0,0.5714285714285714,0.0
9710,2020-03-12,Ohio,5,0,1,0,0.7142857142857143,0.0
9711,2020-03-13,Ohio,12,0,7,0,1.7142857142857142,0.0
9712,2020-03-14,Ohio,26,0,14,0,3.7142857142857144,0.0
9713,2020-03-15,Ohio,30,0,4,0,4.285714285714286,0.0
9714,2020-03-16,Ohio,50,0,20,0,7.142857142857143,0.0
9715,2020-03-17,Ohio,67,0,17,0,9.142857142857142,0.0
9716,2020-03-18,Ohio,89,0,22,0,12.142857142857142,0.0
9717,2020-03-19,Ohio,119,0,30,0,16.285714285714285,0.0
9718,2020-03-20,Ohio,173,3,54,3,23.0,0.42857142857142855
9719,2020-03-21,Ohio,247,3,74,0,31.571428571428573,0.42857142857142855
9720,2020-03-22,Ohio,356,3,109,0,46.57142857142857,0.42857142857142855
9721,2020-03-23,Ohio,443,6,87,3,56.142857142857146,0.8571428571428571
9722,2020-03-24,Ohio,567,8,124,2,71.42857142857143,1.1428571428571428
9723,2020-03-25,Ohio,704,11,137,3,87.85714285714286,1.5714285714285714
9724,2020-03-26,Ohio,868,15,164,4,107.0,2.142857142857143
9725,2020-03-27,Ohio,1137,19,269,4,137.71428571428572,2.2857142857142856
9726,2020-03-28,Ohio,1406,25,269,6,165.57142857142858,3.142857142857143
9727,2020-03-29,Ohio,1653,29,247,4,185.28571428571428,3.7142857142857144
9728,2020-03-30,Ohio,1933,40,280,11,212.85714285714286,4.857142857142857
9729,2020-03-31,Ohio,2199,55,266,15,233.14285714285714,6.714285714285714
9730,2020-04-01,Ohio,2547,65,348,10,263.2857142857143,7.714285714285714
9731,2020-04-02,Ohio,2901,81,354,16,290.42857142857144,9.428571428571429
9732,2020-04-03,Ohio,3312,91,411,10,310.7142857142857,10.285714285714286
9733,2020-04-04,Ohio,3739,102,427,11,333.2857142857143,11.0
9734,2020-04-05,Ohio,4043,119,304,17,341.42857142857144,12.857142857142858
9735,2020-04-06,Ohio,4453,142,410,23,360.0,14.571428571428571
9736,2020-04-07,Ohio,4782,167,329,25,369.0,16.0
9737,2020-04-08,Ohio,5148,193,366,26,371.57142857142856,18.285714285714285
9738,2020-04-09,Ohio,5512,213,364,20,373.0,18.857142857142858
9739,2020-04-10,Ohio,5878,231,366,18,366.57142857142856,20.0
9740,2020-04-11,Ohio,6250,247,372,16,358.7142857142857,20.714285714285715
9741,2020-04-12,Ohio,6604,253,354,6,365.85714285714283,19.142857142857142
9742,2020-04-13,Ohio,6975,274,371,21,360.2857142857143,18.857142857142858
9743,2020-04-14,Ohio,7285,324,310,50,357.57142857142856,22.428571428571427
9744,2020-04-15,Ohio,7794,362,509,38,378.0,24.142857142857142
